LAT Y LON:
Nodo 1273504371 -> [-12.0571709, -77.0759516]
Nodo 2068555198 -> [-12.0685796, -77.0444648]
Nodo 263398006 -> [-12.077761, -77.0434085]
Nodo 2058517268 -> [-12.079715, -77.0632883]
Nodo 4467040890 -> [-12.0703558, -77.0437835]
Nodo 2058517269 -> [-12.0797255, -77.0658705]
Nodo 3962645377 -> [-12.0778008, -77.0801286]
Nodo 2058517270 -> [-12.0797608, -77.0632154]
Nodo 638345862 -> [-12.0814326, -77.0659011]
Nodo 2058517271 -> [-12.0798083, -77.0631555]
Nodo 5087394584 -> [-12.0856899, -77.0612538]
Nodo 4467040915 -> [-12.0679775, -77.0443093]
Nodo 197681814 -> [-12.088919, -77.07416]
Nodo 5087394585 -> [-12.0860694, -77.0604291]
Nodo 1451454575 -> [-12.0592202, -77.0838336]
Nodo 3962645378 -> [-12.0778591, -77.0799431]
Nodo 1273963168 -> [-12.0547812, -77.0801007]
Nodo 4325994608 -> [-12.0582716, -77.0481992]
Nodo 494746395 -> [-12.0640283, -77.0774503]
Nodo 5087577611 -> [-12.0777507, -77.04177]
Nodo 494746396 -> [-12.061225, -77.0781138]
Nodo 1396409206 -> [-12.0607196, -77.0647807]
Nodo 4325994610 -> [-12.0583829, -77.0471337]
Nodo 2058517277 -> [-12.0799711, -77.0629329]
Nodo 1273963184 -> [-12.0627271, -77.0589905]
Nodo 638345906 -> [-12.0819545, -77.0661192]
Nodo 638345907 -> [-12.0822594, -77.0653443]
Nodo 638345910 -> [-12.081745, -77.0651259]
Nodo 4332761204 -> [-12.0662873, -77.0541703]
Nodo 1273930430 -> [-12.0591472, -77.0635378]
Nodo 4332761205 -> [-12.0664744, -77.0540211]
Nodo 817654884 -> [-12.0664827, -77.0538495]
Nodo 4332761206 -> [-12.0666569, -77.0542978]
Nodo 2053915176 -> [-12.0556442, -77.056563]
Nodo 263401591 -> [-12.0710213, -77.048694]
Nodo 4578581759 -> [-12.0861328, -77.0527438]
Nodo 4206205798 -> [-12.0621101, -77.0699039]
Nodo 2053915177 -> [-12.0556487, -77.0562391]
Nodo 5087577553 -> [-12.0794198, -77.0419564]
Nodo 1273897705 -> [-12.0694873, -77.0747957]
Nodo 1273733867 -> [-12.0636659, -77.0618091]
Nodo 3023663229 -> [-12.0669943, -77.045386]
Nodo 4206205799 -> [-12.0622292, -77.0701873]
Nodo 499841834 -> [-12.0639196, -77.0743395]
Nodo 5489599245 -> [-12.0568404, -77.0739761]
Nodo 5489599246 -> [-12.0556391, -77.073606]
Nodo 5087577560 -> [-12.0792931, -77.0419575]
Nodo 494746415 -> [-12.0617617, -77.0722042]
Nodo 2068555226 -> [-12.0707767, -77.0410258]
Nodo 1273750305 -> [-12.0653069, -77.059708]
Nodo 1273815852 -> [-12.0647224, -77.0601801]
Nodo 2057539368 -> [-12.0747872, -77.0591038]
Nodo 1273466937 -> [-12.0603005, -77.0651626]
Nodo 2058517300 -> [-12.0808855, -77.0657672]
Nodo 874898912 -> [-12.0678283, -77.0704673]
Nodo 589642550 -> [-12.0715402, -77.0781912]
Nodo 1834951495 -> [-12.0725361, -77.0805836]
Nodo 2168739220 -> [-12.0596654, -77.0730374]
Nodo 1834951497 -> [-12.0727166, -77.0807899]
Nodo 1834951501 -> [-12.0727202, -77.0808985]
Nodo 499786574 -> [-12.0653618, -77.0707162]
Nodo 1834951503 -> [-12.0727743, -77.0791088]
Nodo 1834951505 -> [-12.0727719, -77.0792294]
Nodo 1834951507 -> [-12.0734916, -77.0815588]
Nodo 1834951511 -> [-12.0736057, -77.0816016]
Nodo 316810074 -> [-12.0831619, -77.0672411]
Nodo 1834951515 -> [-12.0738811, -77.0796007]
Nodo 1834951519 -> [-12.0741748, -77.0816339]
Nodo 1834951521 -> [-12.0742492, -77.0802848]
Nodo 4206192102 -> [-12.0606393, -77.0705289]
Nodo 3023677911 -> [-12.0609887, -77.0666633]
Nodo 4234978903 -> [-12.067638, -77.0620522]
Nodo 660661108 -> [-12.0739817, -77.0735598]
Nodo 494746430 -> [-12.0604621, -77.0715869]
Nodo 679644493 -> [-12.0562537, -77.060626]
Nodo 3992462825 -> [-12.0799641, -77.059196]
Nodo 4511049195 -> [-12.0721746, -77.064281]
Nodo 3992462828 -> [-12.0793415, -77.059976]
Nodo 3992462829 -> [-12.0792481, -77.0600956]
Nodo 4511049198 -> [-12.0716095, -77.0645352]
Nodo 660661142 -> [-12.0731997, -77.0744391]
Nodo 2026775448 -> [-12.0888602, -77.0682536]
Nodo 1273963417 -> [-12.0651847, -77.055549]
Nodo 2026775450 -> [-12.0892243, -77.0672786]
Nodo 1273504670 -> [-12.0706528, -77.0523671]
Nodo 4042685253 -> [-12.0579647, -77.0382486]
Nodo 912508019 -> [-12.0516913, -77.0408695]
Nodo 2166154149 -> [-12.0621452, -77.074505]
Nodo 2981914097 -> [-12.0696269, -77.0781832]
Nodo 316810466 -> [-12.05586, -77.0812474]
Nodo 1409885100 -> [-12.063028, -77.0803709]
Nodo 1409885102 -> [-12.0631385, -77.0808565]
Nodo 1409885103 -> [-12.0633564, -77.0810582]
Nodo 1273832369 -> [-12.0645182, -77.0607903]
Nodo 5087577587 -> [-12.0775658, -77.0418615]
Nodo 638346165 -> [-12.0802747, -77.0660165]
Nodo 1409885111 -> [-12.0645307, -77.0794447]
Nodo 1409885113 -> [-12.0637677, -77.0806351]
Nodo 1409885114 -> [-12.0636235, -77.0806478]
Nodo 1409885115 -> [-12.0635133, -77.0807638]
Nodo 1409885116 -> [-12.0631604, -77.0814007]
Nodo 1409885117 -> [-12.0618354, -77.0817353]
Nodo 1409885118 -> [-12.0619128, -77.0826041]
Nodo 263112181 -> [-12.0871489, -77.0471695]
Nodo 1409885120 -> [-12.0638389, -77.0836797]
Nodo 1409885121 -> [-12.0643995, -77.0835074]
Nodo 2060102871 -> [-12.0745124, -77.0474381]
Nodo 1409885123 -> [-12.0621014, -77.0825693]
Nodo 1409885124 -> [-12.0626398, -77.0831544]
Nodo 263112182 -> [-12.0864177, -77.0472865]
Nodo 1409885126 -> [-12.0624704, -77.0849882]
Nodo 589642572 -> [-12.074918, -77.079863]
Nodo 263112183 -> [-12.0853145, -77.0474281]
Nodo 2981914104 -> [-12.0710699, -77.0784151]
Nodo 1409885138 -> [-12.0639142, -77.0833857]
Nodo 3207024803 -> [-12.05992, -77.0420043]
Nodo 1409885140 -> [-12.0639121, -77.0821967]
Nodo 1273947093 -> [-12.0679301, -77.0780438]
Nodo 2981914106 -> [-12.0698537, -77.0782008]
Nodo 799340920 -> [-12.0698419, -77.059178]
Nodo 5049840057 -> [-12.0789167, -77.0830384]
Nodo 5087577595 -> [-12.0779378, -77.0416223]
Nodo 1409885165 -> [-12.0599852, -77.0774975]
Nodo 1409885167 -> [-12.0610522, -77.0772023]
Nodo 4471972851 -> [-12.0746923, -77.0631527]
Nodo 638346231 -> [-12.0806882, -77.0641557]
Nodo 638346232 -> [-12.0833709, -77.0607851]
Nodo 301458429 -> [-12.0516512, -77.0781442]
Nodo 301458430 -> [-12.051932, -77.0782924]
Nodo 1273816065 -> [-12.0567128, -77.0564268]
Nodo 5087577601 -> [-12.0778691, -77.0415893]
Nodo 1273979915 -> [-12.0846386, -77.0797879]
Nodo 4471972877 -> [-12.0738286, -77.0632973]
Nodo 4471972881 -> [-12.0743168, -77.0629455]
Nodo 2068555267 -> [-12.0724887, -77.0508901]
Nodo 1273848854 -> [-12.0561275, -77.0799467]
Nodo 2981914116 -> [-12.0724243, -77.0788856]
Nodo 638346269 -> [-12.0836752, -77.0644435]
Nodo 263398917 -> [-12.072912, -77.0448067]
Nodo 1273898019 -> [-12.0624993, -77.0613219]
Nodo 2981914118 -> [-12.0715754, -77.0786647]
Nodo 874898952 -> [-12.0711918, -77.0712689]
Nodo 263398919 -> [-12.0727146, -77.0447383]
Nodo 3992462856 -> [-12.0807934, -77.0584933]
Nodo 791159858 -> [-12.0672653, -77.0472578]
Nodo 3992446473 -> [-12.0788418, -77.0568832]
Nodo 799340923 -> [-12.06977, -77.0591966]
Nodo 638363146 -> [-12.0794173, -77.0611347]
Nodo 4423787586 -> [-12.0721439, -77.0411434]
Nodo 1273750595 -> [-12.0729126, -77.0589225]
Nodo 263398924 -> [-12.0722732, -77.0448955]
Nodo 1273570380 -> [-12.0660029, -77.059129]
Nodo 316810765 -> [-12.055886, -77.057718]
Nodo 2981914114 -> [-12.0720839, -77.0789621]
Nodo 316810766 -> [-12.055876, -77.0576597]
Nodo 263398927 -> [-12.0723481, -77.0452704]
Nodo 874898531 -> [-12.0694914, -77.0639553]
Nodo 874898532 -> [-12.0690158, -77.063898]
Nodo 874898533 -> [-12.0683282, -77.0638525]
Nodo 874898534 -> [-12.0676779, -77.0637821]
Nodo 874898535 -> [-12.0708627, -77.0651747]
Nodo 874898536 -> [-12.0709481, -77.0640957]
Nodo 874898537 -> [-12.0711056, -77.0624619]
Nodo 874898538 -> [-12.0711701, -77.0616381]
Nodo 874898539 -> [-12.0697959, -77.0642389]
Nodo 874898540 -> [-12.0697013, -77.0650814]
Nodo 3992446482 -> [-12.0785512, -77.0566424]
Nodo 874898542 -> [-12.0697258, -77.0655657]
Nodo 874898543 -> [-12.0699004, -77.0656183]
Nodo 874898544 -> [-12.0699718, -77.0655934]
Nodo 874898545 -> [-12.0700402, -77.0654605]
Nodo 874898546 -> [-12.0700675, -77.0651148]
Nodo 3992446483 -> [-12.0785334, -77.0565342]
Nodo 874898548 -> [-12.0703432, -77.0642265]
Nodo 874898549 -> [-12.070392, -77.0641838]
Nodo 5478409334 -> [-12.0812469, -77.0626597]
Nodo 799340925 -> [-12.0692422, -77.0593848]
Nodo 874898552 -> [-12.070441, -77.0639225]
Nodo 874898553 -> [-12.0703534, -77.0638152]
Nodo 874898554 -> [-12.0702888, -77.0637796]
Nodo 5478409339 -> [-12.0804468, -77.0615853]
Nodo 5478409340 -> [-12.0808083, -77.0618789]
Nodo 5478409341 -> [-12.0810787, -77.0620984]
Nodo 5478409342 -> [-12.0813174, -77.0622922]
Nodo 5478409343 -> [-12.0814045, -77.0623629]
Nodo 5478409344 -> [-12.0814139, -77.0624499]
Nodo 874898561 -> [-12.0695404, -77.0641209]
Nodo 874898562 -> [-12.0695962, -77.0641763]
Nodo 874898563 -> [-12.0720479, -77.0641911]
Nodo 1273682992 -> [-12.0618114, -77.0839602]
Nodo 4345062540 -> [-12.0609197, -77.0632771]
Nodo 874898576 -> [-12.070025, -77.0615408]
Nodo 874898577 -> [-12.0699491, -77.0623616]
Nodo 1273980052 -> [-12.0691879, -77.0444942]
Nodo 2055741695 -> [-12.0776244, -77.056743]
Nodo 874898582 -> [-12.0702947, -77.0623821]
Nodo 670373716 -> [-12.0739603, -77.0703194]
Nodo 874898585 -> [-12.070372, -77.0615736]
Nodo 4143760922 -> [-12.0786618, -77.0653122]
Nodo 4439801486 -> [-12.0872014, -77.0808038]
Nodo 874898591 -> [-12.0691583, -77.0622718]
Nodo 2058517360 -> [-12.0828763, -77.0642148]
Nodo 874898594 -> [-12.0684822, -77.0622293]
Nodo 4143760923 -> [-12.0786546, -77.0653858]
Nodo 4332659877 -> [-12.06281, -77.0735294]
Nodo 874898598 -> [-12.0683808, -77.0622123]
Nodo 874898599 -> [-12.0682167, -77.0621448]
Nodo 874898600 -> [-12.0680685, -77.0620192]
Nodo 874898610 -> [-12.0684102, -77.062963]
Nodo 1418831028 -> [-12.0687925, -77.0784223]
Nodo 874898613 -> [-12.0682546, -77.0649307]
Nodo 5090911416 -> [-12.0575738, -77.067711]
Nodo 874898618 -> [-12.0676571, -77.0628837]
Nodo 4143760928 -> [-12.0755715, -77.063736]
Nodo 1728586946 -> [-12.0550901, -77.0823065]
Nodo 4297188547 -> [-12.0821411, -77.0749146]
Nodo 4297188548 -> [-12.0814527, -77.0724424]
Nodo 1273849029 -> [-12.0678034, -77.069476]
Nodo 4297188550 -> [-12.0820131, -77.0716443]
Nodo 4297188552 -> [-12.0816926, -77.0768822]
Nodo 874898633 -> [-12.0716702, -77.0678319]
Nodo 3992397002 -> [-12.0778987, -77.0416543]
Nodo 3992397003 -> [-12.077833, -77.0420145]
Nodo 874898636 -> [-12.0717235, -77.0673017]
Nodo 3992397005 -> [-12.0784431, -77.0418026]
Nodo 3992397006 -> [-12.0778903, -77.0417147]
Nodo 3992397007 -> [-12.0768342, -77.0415457]
Nodo 1856595152 -> [-12.0599241, -77.0427549]
Nodo 1856595153 -> [-12.0605417, -77.0430062]
Nodo 1856595154 -> [-12.0610747, -77.0423976]
Nodo 3992397011 -> [-12.0775756, -77.0416062]
Nodo 1856595156 -> [-12.0612541, -77.0422408]
Nodo 632697038 -> [-12.0837259, -77.0624415]
Nodo 874898646 -> [-12.0714446, -77.0677701]
Nodo 874898647 -> [-12.0711897, -77.0676326]
Nodo 874898648 -> [-12.0704406, -77.0669396]
Nodo 1856595161 -> [-12.0636793, -77.0398122]
Nodo 1856595163 -> [-12.0639585, -77.0418777]
Nodo 4332528861 -> [-12.0628657, -77.0786589]
Nodo 4332528862 -> [-12.0629098, -77.0785939]
Nodo 4332528863 -> [-12.0629192, -77.0785383]
Nodo 4332528864 -> [-12.0628953, -77.078496]
Nodo 3022713040 -> [-12.0649671, -77.0434421]
Nodo 874898658 -> [-12.0703922, -77.0661446]
Nodo 4332528867 -> [-12.0621111, -77.0787445]
Nodo 4332528868 -> [-12.0620954, -77.0786597]
Nodo 4332528869 -> [-12.0613395, -77.0790532]
Nodo 4332528870 -> [-12.0613811, -77.0792379]
Nodo 874898663 -> [-12.0683497, -77.0675582]
Nodo 4332528872 -> [-12.0620167, -77.078876]
Nodo 4332528873 -> [-12.0613618, -77.0791522]
Nodo 4332528874 -> [-12.061281, -77.0792088]
Nodo 4143760935 -> [-12.0755063, -77.0636132]
Nodo 4332528876 -> [-12.0600508, -77.0792224]
Nodo 4332528877 -> [-12.060073, -77.0792616]
Nodo 4332528878 -> [-12.0604515, -77.0786125]
Nodo 874898675 -> [-12.0701052, -77.0672957]
Nodo 874898678 -> [-12.0690437, -77.0662571]
Nodo 4143760937 -> [-12.0717185, -77.061741]
Nodo 874898680 -> [-12.0689196, -77.0660176]
Nodo 874898683 -> [-12.0688568, -77.065633]
Nodo 874898684 -> [-12.0689194, -77.0649858]
Nodo 874898685 -> [-12.0692361, -77.061454]
Nodo 1273521406 -> [-12.0621931, -77.0810386]
Nodo 4206191871 -> [-12.0585845, -77.0723281]
Nodo 4206191872 -> [-12.0587612, -77.0722377]
Nodo 4206191873 -> [-12.0586714, -77.071818]
Nodo 4206191874 -> [-12.0585048, -77.0718611]
Nodo 874898694 -> [-12.0677046, -77.0648927]
Nodo 2461132332 -> [-12.0669647, -77.0779368]
Nodo 4206191883 -> [-12.0584228, -77.0704674]
Nodo 4206191884 -> [-12.0584073, -77.070039]
Nodo 4143760941 -> [-12.0715121, -77.0614367]
Nodo 1451454681 -> [-12.0607071, -77.0824379]
Nodo 1273488664 -> [-12.0691835, -77.0785241]
Nodo 4143760943 -> [-12.071452, -77.0615004]
Nodo 499855578 -> [-12.0603828, -77.0697085]
Nodo 4143760944 -> [-12.0714604, -77.0616722]
Nodo 1273652515 -> [-12.0627181, -77.0810774]
Nodo 4423787812 -> [-12.0738247, -77.0418275]
Nodo 1273620803 -> [-12.0778507, -77.0760136]
Nodo 5331723565 -> [-12.0845951, -77.0521059]
Nodo 5331723566 -> [-12.0850051, -77.0525972]
Nodo 4580618461 -> [-12.0895493, -77.0574393]
Nodo 874898736 -> [-12.069543, -77.0684846]
Nodo 874898737 -> [-12.0695194, -77.0682104]
Nodo 2055554074 -> [-12.0757492, -77.0721129]
Nodo 5331723574 -> [-12.0844402, -77.0498127]
Nodo 874898746 -> [-12.0695895, -77.0679134]
Nodo 874898747 -> [-12.0697751, -77.0676415]
Nodo 874898748 -> [-12.0708044, -77.0665558]
Nodo 2058517387 -> [-12.0837844, -77.0655451]
Nodo 874898756 -> [-12.0720784, -77.0696166]
Nodo 874898757 -> [-12.0700354, -77.0691157]
Nodo 1451454689 -> [-12.0609244, -77.0841496]
Nodo 1836242386 -> [-12.0614386, -77.0691809]
Nodo 1273527183 -> [-12.0639682, -77.0579961]
Nodo 638346590 -> [-12.0827404, -77.0636763]
Nodo 638346593 -> [-12.0823561, -77.063295]
Nodo 1836213603 -> [-12.0625285, -77.0712381]
Nodo 1836213605 -> [-12.0639714, -77.0726685]
Nodo 1836213606 -> [-12.0641919, -77.0722796]
Nodo 1836213607 -> [-12.0643759, -77.0728597]
Nodo 1836213608 -> [-12.0645138, -77.0725946]
Nodo 1836213609 -> [-12.0646587, -77.0716721]
Nodo 1836213610 -> [-12.065026, -77.0719829]
Nodo 1836213611 -> [-12.0652112, -77.0728071]
Nodo 1836213612 -> [-12.0653451, -77.0730075]
Nodo 1836213613 -> [-12.0653739, -77.0731642]
Nodo 1836213614 -> [-12.0678523, -77.0751332]
Nodo 1836213615 -> [-12.0679357, -77.074806]
Nodo 1836213616 -> [-12.068007, -77.0752775]
Nodo 874898801 -> [-12.068727, -77.0768892]
Nodo 1836213618 -> [-12.0685581, -77.0777345]
Nodo 874898808 -> [-12.0696639, -77.0748152]
Nodo 874898811 -> [-12.0700843, -77.0684822]
Nodo 874898812 -> [-12.0689386, -77.0685034]
Nodo 874898813 -> [-12.0683578, -77.0685143]
Nodo 4482831299 -> [-12.0767543, -77.0508247]
Nodo 874898815 -> [-12.0677796, -77.0685229]
Nodo 4345079169 -> [-12.0670116, -77.0434963]
Nodo 1451664770 -> [-12.0575317, -77.0817848]
Nodo 1843209604 -> [-12.0570253, -77.0638099]
Nodo 1843209605 -> [-12.0570478, -77.0639326]
Nodo 1843209607 -> [-12.0794358, -77.0619262]
Nodo 1843209608 -> [-12.0796445, -77.0612637]
Nodo 1843209609 -> [-12.083925, -77.0818925]
Nodo 4326368650 -> [-12.0735418, -77.0568468]
Nodo 874898829 -> [-12.0688514, -77.0755472]
Nodo 1843209614 -> [-12.0879669, -77.0738125]
Nodo 874898832 -> [-12.0689871, -77.0760372]
Nodo 874898834 -> [-12.0691187, -77.076537]
Nodo 874898835 -> [-12.0690792, -77.0769549]
Nodo 4334544280 -> [-12.082166, -77.0669041]
Nodo 1873952235 -> [-12.0709139, -77.0434065]
Nodo 638346653 -> [-12.0843582, -77.0635932]
Nodo 874898847 -> [-12.0709026, -77.0753337]
Nodo 874898850 -> [-12.0696385, -77.0750982]
Nodo 874898853 -> [-12.0684346, -77.0769509]
Nodo 874898854 -> [-12.0686116, -77.0769052]
Nodo 874898855 -> [-12.068799, -77.0768991]
Nodo 874898858 -> [-12.0704859, -77.0772742]
Nodo 2058517405 -> [-12.0841598, -77.0649108]
Nodo 2981914033 -> [-12.0669822, -77.0784071]
Nodo 2981914034 -> [-12.0664448, -77.0784085]
Nodo 874898867 -> [-12.0698148, -77.0731682]
Nodo 2981914036 -> [-12.0669806, -77.0782274]
Nodo 4246035358 -> [-12.0665711, -77.0543591]
Nodo 874898870 -> [-12.0678696, -77.0729399]
Nodo 874898875 -> [-12.0697542, -77.0739961]
Nodo 2068555196 -> [-12.0683275, -77.0443708]
Nodo 874898878 -> [-12.0697386, -77.074085]
Nodo 2068555200 -> [-12.0686487, -77.0444069]
Nodo 874898881 -> [-12.0678994, -77.0738834]
Nodo 2068555203 -> [-12.0686664, -77.0444843]
Nodo 2068555206 -> [-12.0687622, -77.0444408]
Nodo 4246035361 -> [-12.066433, -77.0543428]
Nodo 2068555208 -> [-12.0687504, -77.0444945]
Nodo 2068555209 -> [-12.0688944, -77.0444548]
Nodo 2068555212 -> [-12.0689664, -77.0445204]
Nodo 1273619917 -> [-12.0652881, -77.0553136]
Nodo 2068555214 -> [-12.0690414, -77.0445339]
Nodo 2068555216 -> [-12.0691149, -77.0445565]
Nodo 1273783761 -> [-12.0668685, -77.0655068]
Nodo 1273832914 -> [-12.0642848, -77.076017]
Nodo 874898902 -> [-12.0714184, -77.0729599]
Nodo 4206205860 -> [-12.0586023, -77.0728684]
Nodo 874898906 -> [-12.0678572, -77.0723677]
Nodo 2068555227 -> [-12.0708075, -77.0409732]
Nodo 2068555228 -> [-12.0708322, -77.0409423]
Nodo 2068555229 -> [-12.0708708, -77.0408875]
Nodo 874898911 -> [-12.0684166, -77.0704606]
Nodo 2068555232 -> [-12.0709061, -77.0408499]
Nodo 3962644892 -> [-12.0774621, -77.0817761]
Nodo 2064693931 -> [-12.0828763, -77.0419226]
Nodo 874898918 -> [-12.0700852, -77.070228]
Nodo 3992462824 -> [-12.0799103, -77.0591497]
Nodo 874898921 -> [-12.069814, -77.0701825]
Nodo 3992462826 -> [-12.0799705, -77.0593211]
Nodo 874898923 -> [-12.0684073, -77.0702364]
Nodo 4511049196 -> [-12.0720188, -77.0640015]
Nodo 4511049197 -> [-12.072264, -77.063847]
Nodo 3992462830 -> [-12.0791901, -77.0600557]
Nodo 4511049199 -> [-12.0718478, -77.0645766]
Nodo 4511049200 -> [-12.0719527, -77.0647135]
Nodo 4511049201 -> [-12.072128, -77.0647431]
Nodo 2981914098 -> [-12.0695448, -77.0789608]
Nodo 2981914099 -> [-12.0702792, -77.0782627]
Nodo 874898932 -> [-12.0700048, -77.0707773]
Nodo 874898933 -> [-12.0697279, -77.0707398]
Nodo 874898934 -> [-12.0684282, -77.0707792]
Nodo 4206192119 -> [-12.0604245, -77.072641]
Nodo 4206192120 -> [-12.0607517, -77.0727127]
Nodo 2981914105 -> [-12.0699833, -77.0782031]
Nodo 874898938 -> [-12.0710178, -77.0748048]
Nodo 263393535 -> [-12.0799478, -77.0426638]
Nodo 2981914108 -> [-12.0697997, -77.0783577]
Nodo 874898942 -> [-12.069692, -77.0745593]
Nodo 2981914113 -> [-12.0721305, -77.0788194]
Nodo 3992462850 -> [-12.0791905, -77.0599797]
Nodo 3992462851 -> [-12.0784645, -77.0593556]
Nodo 263398916 -> [-12.072951, -77.0448523]
Nodo 638363141 -> [-12.0787304, -77.0622849]
Nodo 3992462854 -> [-12.0798215, -77.0592617]
Nodo 638363143 -> [-12.0790544, -77.061736]
Nodo 3992446472 -> [-12.0785944, -77.0565001]
Nodo 874898953 -> [-12.070413, -77.0710862]
Nodo 263398922 -> [-12.0723817, -77.0447836]
Nodo 263398923 -> [-12.0723191, -77.0448361]
Nodo 3992446476 -> [-12.0787462, -77.0569715]
Nodo 263398925 -> [-12.0722512, -77.0451406]
Nodo 3992446478 -> [-12.078726, -77.0567875]
Nodo 874898959 -> [-12.0713426, -77.0705539]
Nodo 3992446480 -> [-12.078575, -77.0568359]
Nodo 263398929 -> [-12.0724911, -77.0453325]
Nodo 874898962 -> [-12.0705255, -77.0703874]
Nodo 263398931 -> [-12.0727032, -77.0453372]
Nodo 263398932 -> [-12.0728662, -77.0452962]
Nodo 263398934 -> [-12.0729244, -77.0452579]
Nodo 263398935 -> [-12.072974, -77.0451907]
Nodo 316802849 -> [-12.0775223, -77.0809219]
Nodo 697291013 -> [-12.0539202, -77.0842078]
Nodo 874898978 -> [-12.0715237, -77.0724831]
Nodo 874898981 -> [-12.0695981, -77.0720482]
Nodo 874898983 -> [-12.0687636, -77.0717235]
Nodo 874898985 -> [-12.068436, -77.0716608]
Nodo 874898988 -> [-12.0678426, -77.0716683]
Nodo 1273636397 -> [-12.0579429, -77.0764782]
Nodo 2068555314 -> [-12.0762318, -77.0480296]
Nodo 2068555315 -> [-12.0762503, -77.0523354]
Nodo 2068555316 -> [-12.0763663, -77.0478935]
Nodo 5364508216 -> [-12.07842, -77.0613572]
Nodo 5364508219 -> [-12.0780469, -77.0603992]
Nodo 2068555330 -> [-12.0772243, -77.0531485]
Nodo 3962665595 -> [-12.0761272, -77.0821608]
Nodo 874899012 -> [-12.071473, -77.0699934]
Nodo 2068555335 -> [-12.0792032, -77.048932]
Nodo 2068555338 -> [-12.0792221, -77.0488797]
Nodo 1273849419 -> [-12.0549722, -77.0608802]
Nodo 874899022 -> [-12.0694724, -77.0759193]
Nodo 874899025 -> [-12.0695689, -77.0758524]
Nodo 1943098945 -> [-12.0621574, -77.0431021]
Nodo 107772857 -> [-12.0580662, -77.0416156]
Nodo 107772858 -> [-12.0561969, -77.0417786]
Nodo 2068555359 -> [-12.0796334, -77.0477591]
Nodo 2068555360 -> [-12.0796363, -77.0476149]
Nodo 1841915494 -> [-12.0796838, -77.0422899]
Nodo 1273898598 -> [-12.055749, -77.0580774]
Nodo 2068555368 -> [-12.0800419, -77.0492216]
Nodo 2068555370 -> [-12.0800793, -77.0490365]
Nodo 2068555372 -> [-12.0801001, -77.0488558]
Nodo 4234978926 -> [-12.0677049, -77.0628857]
Nodo 1273833071 -> [-12.0548348, -77.0467467]
Nodo 4234978929 -> [-12.0677425, -77.0637867]
Nodo 1273816695 -> [-12.0564405, -77.0540425]
Nodo 2068555384 -> [-12.0807178, -77.0501872]
Nodo 2068555385 -> [-12.0807339, -77.0507711]
Nodo 2068555386 -> [-12.0807957, -77.0506824]
Nodo 2068555387 -> [-12.0808398, -77.0505937]
Nodo 2068555388 -> [-12.0810236, -77.0500868]
Nodo 2068555389 -> [-12.0810413, -77.0499665]
Nodo 874899070 -> [-12.071606, -77.0672477]
Nodo 2068555391 -> [-12.081165, -77.0504403]
Nodo 2068555392 -> [-12.081452, -77.0505211]
Nodo 2068555393 -> [-12.0815893, -77.0505381]
Nodo 638346882 -> [-12.0834167, -77.0628256]
Nodo 638346885 -> [-12.0824005, -77.0620065]
Nodo 638346888 -> [-12.082036, -77.0616812]
Nodo 638346891 -> [-12.082625, -77.0609385]
Nodo 4429454316 -> [-12.0707613, -77.0572616]
Nodo 638346894 -> [-12.0830092, -77.0612546]
Nodo 606937067 -> [-12.0810193, -77.0771213]
Nodo 638346898 -> [-12.0840165, -77.0620815]
Nodo 4206205891 -> [-12.0591271, -77.0737697]
Nodo 799373677 -> [-12.0708583, -77.0553769]
Nodo 4206205892 -> [-12.059232, -77.0742674]
Nodo 4234978927 -> [-12.0677232, -77.0648925]
Nodo 4341769888 -> [-12.0835235, -77.0722153]
Nodo 5283601849 -> [-12.0605888, -77.0636688]
Nodo 3962693284 -> [-12.0744164, -77.0837378]
Nodo 2053915209 -> [-12.0570222, -77.0514793]
Nodo 3964967883 -> [-12.0569116, -77.0640796]
Nodo 2068555439 -> [-12.0822336, -77.0583457]
Nodo 2068555444 -> [-12.0823709, -77.0505923]
Nodo 3962693301 -> [-12.0760676, -77.0831139]
Nodo 3962693302 -> [-12.0759708, -77.0830417]
Nodo 2397202103 -> [-12.0700205, -77.0822017]
Nodo 660661944 -> [-12.0737786, -77.0727435]
Nodo 2397202110 -> [-12.0777438, -77.084817]
Nodo 263388107 -> [-12.0862639, -77.0552998]
Nodo 2068555462 -> [-12.0830577, -77.0592844]
Nodo 3964967884 -> [-12.0570696, -77.0640465]
Nodo 4570883786 -> [-12.0557575, -77.0574362]
Nodo 2068555383 -> [-12.0805889, -77.0500809]
Nodo 4570883788 -> [-12.0554759, -77.0573095]
Nodo 2068555469 -> [-12.0831834, -77.0591283]
Nodo 2058517453 -> [-12.0849375, -77.0646951]
Nodo 1273816785 -> [-12.0620697, -77.0577597]
Nodo 4206205902 -> [-12.0605254, -77.0745535]
Nodo 3611960953 -> [-12.075107, -77.0538161]
Nodo 4406229967 -> [-12.0748071, -77.0799094]
Nodo 1273964255 -> [-12.0711069, -77.0748706]
Nodo 1399063132 -> [-12.0607028, -77.0588482]
Nodo 2058517456 -> [-12.0850436, -77.064422]
Nodo 3267864290 -> [-12.0559762, -77.0808671]
Nodo 3267864291 -> [-12.057228, -77.0798485]
Nodo 3267864292 -> [-12.056392, -77.0803958]
Nodo 3267864293 -> [-12.0566692, -77.0801498]
Nodo 3267864294 -> [-12.0569427, -77.0799769]
